Archive_Date,Group,Hospital_HIPE,Hospital,Specialty_HIPE1,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2604,Vascular Surgery,Child,0-15, 0-3 Months,1
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,65+, 0-3 Months,60
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,65+,18 Months +,18
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Child,0-15,18 Months +,22
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,16-64, 0-3 Months,72
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,16-64, 3-6 Months,69
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,16-64, 6-9 Months,67
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,16-64,12-15 Months,59
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,16-64,15-18 Months,58
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0000,Small Volume Specialities,Adult,65+, 0-3 Months,2
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,16-64,18 Months +,80
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Child,0-15, 0-3 Months,2
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Adult,65+, 0-3 Months,43
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Adult,65+, 3-6 Months,3
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Adult,65+, 9-12 Months,2
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Adult,65+,12-15 Months,2
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Adult,65+, 0-3 Months,34
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Adult,65+, 6-9 Months,6
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Adult,65+, 9-12 Months,4
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Adult,16-64, 0-3 Months,50
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Adult,65+, 3-6 Months,2
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2604,Vascular Surgery,Adult,16-64,15-18 Months,28
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2604,Vascular Surgery,Adult,65+, 0-3 Months,79
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2604,Vascular Surgery,Adult,65+, 9-12 Months,13
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2604,Vascular Surgery,Adult,65+,18 Months +,14
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2604,Vascular Surgery,Child,0-15, 3-6 Months,1
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Adult,16-64, 0-3 Months,12
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Adult,16-64, 6-9 Months,9
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Adult,16-64, 9-12 Months,13
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,16-64, 0-3 Months,189
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,16-64, 9-12 Months,85
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,16-64,18 Months +,53
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,65+, 3-6 Months,30
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,65+, 6-9 Months,21
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,65+,12-15 Months,22
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Child,0-15,15-18 Months,23
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,65+,15-18 Months,23
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Child,0-15, 3-6 Months,2
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,16-64,15-18 Months,124
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,65+, 6-9 Months,81
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,65+, 9-12 Months,62
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,65+,18 Months +,10
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Child,0-15, 3-6 Months,61
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Child,0-15,12-15 Months,31
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,16-64, 3-6 Months,72
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,16-64, 6-9 Months,69
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,16-64, 9-12 Months,64
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,16-64,12-15 Months,60
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,65+, 0-3 Months,204
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,65+, 3-6 Months,111
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,65+, 6-9 Months,63
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,65+, 9-12 Months,65
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,65+,12-15 Months,35
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1600,Oncology,Adult,65+, 0-3 Months,2
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,16-64, 0-3 Months,596
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,16-64, 3-6 Months,467
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,16-64, 6-9 Months,426
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,16-64, 9-12 Months,404
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,16-64,12-15 Months,301
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,1302,Paediatric Neurology,Child,0-15, 6-9 Months,9
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,1302,Paediatric Neurology,Child,0-15,15-18 Months,10
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,1700,Ophthalmology,Child,0-15, 9-12 Months,1
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,1900,Paediatrics,Child,0-15, 0-3 Months,104
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,1900,Paediatrics,Child,0-15, 3-6 Months,13
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2300,Nephrology,Adult,16-64, 0-3 Months,6
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,62
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Adult,65+, 0-3 Months,86
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2400,Respiratory Medicine,Adult,65+,18 Months +,72
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Adult,16-64, 9-12 Months,7
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2600,General Surgery,Adult,65+,18 Months +,1
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Adult,16-64, 0-3 Months,52
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Adult,16-64, 6-9 Months,20
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Adult,16-64,15-18 Months,1
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Adult,65+, 3-6 Months,4
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Adult,65+,12-15 Months,1
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2602,Gastro-Intestinal Surgery,Child,0-15, 0-3 Months,1
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2603,Hepato-Biliary Surgery,Adult,65+, 0-3 Months,19
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,2604,Vascular Surgery,Adult,16-64, 9-12 Months,41
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Adult,16-64, 3-6 Months,8
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Adult,16-64,12-15 Months,4
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Adult,16-64,18 Months +,7
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Adult,65+, 0-3 Months,9
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,16-64, 3-6 Months,128
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,16-64, 6-9 Months,83
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,16-64,12-15 Months,76
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,16-64,15-18 Months,56
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Adult,65+, 9-12 Months,23
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Child,0-15, 3-6 Months,71
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Child,0-15,12-15 Months,28
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,16-64, 9-12 Months,73
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,65+, 3-6 Months,22
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,65+,12-15 Months,16
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,65+,18 Months +,102
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Child,0-15, 9-12 Months,1
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0000,Small Volume Specialities,Adult,16-64, 0-3 Months,1
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Child,0-15, 9-12 Months,41
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,16-64,15-18 Months,40
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,65+, 9-12 Months,27
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,761
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,457
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,371
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,16-64,12-15 Months,254
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,16-64,15-18 Months,232
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,16-64,18 Months +,953
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Child,0-15, 6-9 Months,165
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Child,0-15,12-15 Months,71
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Child,0-15,15-18 Months,65
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,65+, 6-9 Months,231
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,65+, 0-3 Months,260
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,65+, 3-6 Months,154
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,65+,12-15 Months,50
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,65+,15-18 Months,31
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Child,0-15, 0-3 Months,84
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Child,0-15, 6-9 Months,53
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Child,0-15,18 Months +,14
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,16-64, 0-3 Months,68
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,65+, 3-6 Months,40
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,65+, 6-9 Months,29
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,65+,12-15 Months,24
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,65+,15-18 Months,28
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,343
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,65+,18 Months +,176
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Child,0-15, 9-12 Months,98
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Child,0-15,18 Months +,298
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,65+, 9-12 Months,189
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,65+,18 Months +,933
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,16-64, 3-6 Months,152
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,16-64,12-15 Months,85
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,16-64,18 Months +,584
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,65+, 0-3 Months,82
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,65+,15-18 Months,25
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Child,0-15, 3-6 Months,9
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Child,0-15, 6-9 Months,15
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Child,0-15,12-15 Months,10
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Adult,65+, 0-3 Months,30
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Adult,65+, 3-6 Months,7
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Child,0-15, 6-9 Months,6
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2500,Rheumatology,Adult,16-64, 6-9 Months,21
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,65+, 0-3 Months,91
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,65+, 0-3 Months,97
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,65+, 6-9 Months,83
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,65+,12-15 Months,63
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,65+,18 Months +,369
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,16-64, 0-3 Months,534
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,16-64, 3-6 Months,581
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,16-64,12-15 Months,430
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,65+, 9-12 Months,212
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,65+,15-18 Months,198
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Child,0-15, 3-6 Months,37
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Child,0-15, 6-9 Months,34
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Child,0-15,12-15 Months,16
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Child,0-15,15-18 Months,14
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,16-64, 0-3 Months,29
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,16-64, 6-9 Months,25
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Child,0-15, 0-3 Months,71
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Child,0-15, 6-9 Months,47
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,7800,Urology,Child,0-15, 9-12 Months,40
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,16-64,18 Months +,272
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,65+, 0-3 Months,16
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,65+, 6-9 Months,26
30/01/2020,South/South West Hospital Group,0913,Mercy University Hospital,8003,Pain Relief,Adult,65+, 9-12 Months,21
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,16-64, 0-3 Months,829
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,16-64, 3-6 Months,395
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,16-64, 6-9 Months,350
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,16-64, 9-12 Months,225
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Adult,16-64,12-15 Months,171
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0300,Dermatology,Child,0-15,15-18 Months,22
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0400,Endocrinology,Adult,65+, 0-3 Months,25
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Adult,65+,15-18 Months,49
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Child,0-15, 0-3 Months,344
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,0600,Otolaryngology (ENT),Child,0-15, 3-6 Months,203
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1600,Oncology,Adult,16-64, 0-3 Months,7
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,16-64,15-18 Months,287
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,16-64,18 Months +,1658
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,65+, 0-3 Months,270
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,65+, 3-6 Months,262
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Adult,65+,12-15 Months,170
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Child,0-15, 6-9 Months,37
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Child,0-15, 9-12 Months,34
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,16-64, 0-3 Months,160
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,16-64, 6-9 Months,167
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,16-64, 9-12 Months,140
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Child,0-15, 0-3 Months,18
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Child,0-15,15-18 Months,9
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Child,0-15,18 Months +,49
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Child,0-15, 0-3 Months,45
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Child,0-15, 3-6 Months,12
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,65+,15-18 Months,3
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Child,0-15, 0-3 Months,44
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Child,0-15, 9-12 Months,3
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,16-64, 6-9 Months,271
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,16-64, 9-12 Months,241
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,16-64,18 Months +,1030
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Adult,65+, 3-6 Months,100
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,8003,Pain Relief,Child,0-15,15-18 Months,1
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Adult,16-64, 6-9 Months,465
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Child,0-15, 0-3 Months,104
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Child,0-15, 9-12 Months,29
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,1800,Orthopaedics,Child,0-15,18 Months +,34
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,16-64, 3-6 Months,33
30/01/2020,University of Limerick Hospital Group,0300,Croom Orthopaedic Hospital,2500,Rheumatology,Adult,16-64,12-15 Months,1
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Child,0-15,15-18 Months,11
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,1800,Orthopaedics,Child,0-15,18 Months +,52
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,16-64,15-18 Months,84
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,65+, 3-6 Months,68
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,65+, 6-9 Months,61
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,65+, 9-12 Months,37
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,65+,12-15 Months,24
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2000,Plastic Surgery,Adult,65+,18 Months +,118
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,78
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Adult,16-64, 3-6 Months,47
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Adult,16-64, 9-12 Months,29
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2003,Maxillo-Facial,Adult,65+, 6-9 Months,12
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2500,Rheumatology,Adult,16-64, 0-3 Months,107
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2500,Rheumatology,Adult,16-64, 3-6 Months,105
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2500,Rheumatology,Adult,16-64, 9-12 Months,4
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,16-64, 0-3 Months,383
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,16-64, 9-12 Months,54
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,16-64,15-18 Months,15
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,16-64,18 Months +,8
30/01/2020,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Adult,65+, 3-6 Months,9
