Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,4
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,2
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,96
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,76
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,30
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,14
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,50
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,23
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,9
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,5
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,2
29/11/2018,University of Limerick Hospital Group,918,St. John's Hospital Limerick,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,1
20/12/2018,Children's Hospital Group,940,Temple Street Children's University Hospital,7200,Paediatric Surgery,Day Case,Child,0-15,  3-6 Months,1
20/12/2018,Children's Hospital Group,941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,0-15,  0-3 Months,123
20/12/2018,Children's Hospital Group,941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,0-15,  3-6 Months,39
20/12/2018,Children's Hospital Group,941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,0-15,  6-9 Months,7
20/12/2018,Children's Hospital Group,941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,16-64,  0-3 Months,3
20/12/2018,Children's Hospital Group,941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Day Case,Child,16-64,  3-6 Months,1
20/12/2018,Children's Hospital Group,941,Our Lady's Children's Hospital Crumlin,1906,Paed Gastro-Enterol,Inpatient,Child,0-15,  0-3 Months,5
20/12/2018,Children's Hospital Group,941,Our Lady's Children's Hospital Crumlin,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1
20/12/2018,Children's Hospital Group,941,Our Lady's Children's Hospital Crumlin,2600,General Surgery,Inpatient,Child,0-15,  0-3 Months,1
20/12/2018,Children's Hospital Group,992,National Childrens Hospital at Tallaght University Hospital,1906,Paed Gastro-Enterol,Day Case,Child,0-15,  0-3 Months,42
20/12/2018,Children's Hospital Group,992,National Childrens Hospital at Tallaght University Hospital,1906,Paed Gastro-Enterol,Day Case,Child,0-15,  3-6 Months,42
20/12/2018,Children's Hospital Group,992,National Childrens Hospital at Tallaght University Hospital,1906,Paed Gastro-Enterol,Day Case,Child,0-15,  6-9 Months,27
20/12/2018,Children's Hospital Group,992,National Childrens Hospital at Tallaght University Hospital,1906,Paed Gastro-Enterol,Day Case,Child,0-15,  9-12 Months,9
20/12/2018,Children's Hospital Group,992,National Childrens Hospital at Tallaght University Hospital,1906,Paed Gastro-Enterol,Day Case,Child,16-64,  3-6 Months,3
20/12/2018,Children's Hospital Group,992,National Childrens Hospital at Tallaght University Hospital,1906,Paed Gastro-Enterol,Day Case,Child,16-64,  6-9 Months,2
20/12/2018,Children's Hospital Group,992,National Childrens Hospital at Tallaght University Hospital,1906,Paed Gastro-Enterol,Inpatient,Child,0-15,  3-6 Months,1
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,148
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,89
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,85
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,16
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,8
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,16
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,68
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,25
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,13
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,17
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,7
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,3
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,11
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,16
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,191
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,127
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,92
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,15
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,11
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64, 15-18 Months,14
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,16-64,18+ Months,51
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,47
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,45
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,17
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,4
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 12-15 Months,3
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+, 15-18 Months,12
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Day Case,Adult,65+,18+ Months,29
20/12/2018,Dublin Midlands Hospital Group,102,Naas General Hospital,5000,General Medicine,Inpatient,Adult,16-64,  0-3 Months,1
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,123
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,109
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,59
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,16
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,13
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,5
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,39
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,24
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,16
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,5
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,2
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,2
20/12/2018,Dublin Midlands Hospital Group,201,Midland Regional Hospital Portlaoise,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,121
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,48
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,19
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,4
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,43
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,7
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,8
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,2
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,58
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,28
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,7
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,1
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,3
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,16-64,18+ Months,1
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,24
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,7
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,2
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,1
20/12/2018,Dublin Midlands Hospital Group,203,Midland Regional Hospital Tullamore,5000,General Medicine,Day Case,Adult,65+,18+ Months,1
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,75
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,78
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,4
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,1
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,27
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,28
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,700,Gastro-Enterology,Inpatient,Adult,65+,  0-3 Months,1
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,7
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,7
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,2
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,8
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3
20/12/2018,Dublin Midlands Hospital Group,904,St. James's Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,3
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,0,Small Volume Specialities,Inpatient,Adult,16-64,  0-3 Months,1
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,573
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,405
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,108
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,34
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,36
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,2
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,3
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,179
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,136
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,43
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,13
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,13
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,4
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,2
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Day Case,Child,0-15,  3-6 Months,1
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Inpatient,Adult,16-64,  0-3 Months,1
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Inpatient,Adult,16-64, 12-15 Months,1
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,700,Gastro-Enterology,Inpatient,Adult,65+,  6-9 Months,1
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,152
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,108
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,15
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,3
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,3
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,2
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,3
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,60
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,35
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,10
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1
20/12/2018,Dublin Midlands Hospital Group,1270,Tallaght University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,102
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,36
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,22
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,33
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,15
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,4
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,0-15,  6-9 Months,1
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,73
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,45
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,30
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,18
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,12
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,4
20/12/2018,Ireland East Hospital Group,101,St. Columcille's Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,109
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,17
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,1
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,36
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,7
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Inpatient,Child,0-15,  0-3 Months,1
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,2600,General Surgery,Inpatient,Child,0-15,  3-6 Months,1
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,121
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,10
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,48
20/12/2018,Ireland East Hospital Group,202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,7
20/12/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,48
20/12/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,11
20/12/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,1
20/12/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1
20/12/2018,Ireland East Hospital Group,403,Our Lady's Hospital Navan,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,4
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,17
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,2
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,8
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,1
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,1900,Paediatrics,Day Case,Child,0-15,  0-3 Months,2
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,136
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,17
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,44
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,8
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1
20/12/2018,Ireland East Hospital Group,601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,151
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,70
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,45
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,2
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,67
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,22
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,12
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,2
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,70
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,23
20/12/2018,Ireland East Hospital Group,605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,15
