Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Specialty,Case Type,Adult/Child,Age Categorisation,Time Bands,Count
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,339
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,232
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 6-9 Months,163
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 9-12 Months,85
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,12-15 Months,50
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,15-18 Months,13
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,4
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,118
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,65
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 6-9 Months,36
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 9-12 Months,17
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,12-15 Months,7
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,15-18 Months,2
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64, 0-3 Months,1
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,178
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,62
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,83
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,38
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,33
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,16-64,15-18 Months,6
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,54
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,23
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,20
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,3
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+,12-15 Months,5
2016-10-27,Dublin Midlands Hospital Group,1270,Tallaght Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,1
2016-10-27,Ireland East Hospital Group,0101,St. Columcille's Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,2
2016-10-27,Ireland East Hospital Group,0101,St. Columcille's Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 3-6 Months,1
2016-10-27,Ireland East Hospital Group,0101,St. Columcille's Hospital,0000,Small Volume Specialities,Day Case,Adult,65+, 0-3 Months,2
2016-10-27,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,13
2016-10-27,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,3
2016-10-27,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,5
2016-10-27,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,1
2016-10-27,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,48
2016-10-27,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,1
2016-10-27,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,31
2016-10-27,Ireland East Hospital Group,0202,Midland Regional Hospital Mullingar,5000,General Medicine,Day Case,Child,0-15, 0-3 Months,1
2016-10-27,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,1
2016-10-27,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,0000,Small Volume Specialities,Day Case,Adult,16-64, 3-6 Months,1
2016-10-27,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,23
2016-10-27,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,2
2016-10-27,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,6
2016-10-27,Ireland East Hospital Group,0403,Our Lady's Hospital Navan,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,1
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,50
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,7
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,23
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,5
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,182
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,113
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,21
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,1
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,62
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,30
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,3
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,1
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,3
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,1
2016-10-27,Ireland East Hospital Group,0601,St. Luke's General Hospital Kilkenny,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,2
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,132
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,93
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,75
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,3
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,37
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,37
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,26
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,2
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Day Case,Child,0-15, 0-3 Months,1
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,2600,General Surgery,Inpatient,Adult,16-64, 3-6 Months,1
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,51
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,54
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,16-64, 6-9 Months,26
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,11
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,8
2016-10-27,Ireland East Hospital Group,0605,Wexford General Hospital,5000,General Medicine,Day Case,Adult,65+, 6-9 Months,5
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,7
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,3
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,3
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,4
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 0-3 Months,39
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 3-6 Months,3
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,16-64, 6-9 Months,3
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 0-3 Months,9
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 3-6 Months,1
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Day Case,Adult,65+, 6-9 Months,2
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64, 0-3 Months,1
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,16-64, 3-6 Months,2
2016-10-27,Ireland East Hospital Group,0908,Mater Misericordiae University Hospital,2602,Gastro-Intestinal Surgery,Inpatient,Adult,65+, 3-6 Months,1
2016-10-27,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,17
2016-10-27,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,1
2016-10-27,Ireland East Hospital Group,0910,St. Vincent's University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,7
2016-10-27,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,14
2016-10-27,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,3
2016-10-27,Ireland East Hospital Group,0910,St. Vincent's University Hospital,2600,General Surgery,Inpatient,Adult,65+, 6-9 Months,1
2016-10-27,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,26
2016-10-27,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,3
2016-10-27,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,18
2016-10-27,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,2
2016-10-27,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,72
2016-10-27,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,10
2016-10-27,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,4
2016-10-27,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,18
2016-10-27,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,1
2016-10-27,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,1
2016-10-27,Ireland East Hospital Group,0912,St. Michael's Hospital Dun Laoghaire,2600,General Surgery,Inpatient,Adult,16-64, 0-3 Months,2
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 0-3 Months,1
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,271
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,156
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 6-9 Months,17
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,64
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,52
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 6-9 Months,5
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64, 0-3 Months,1
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,0700,Gastro-Enterology,Inpatient,Adult,65+, 3-6 Months,1
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,127
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,78
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,4
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,23
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,19
2016-10-27,RCSI  Hospitals Group,0108,Connolly Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,3
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,329
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,216
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,155
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,42
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,81
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,60
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,45
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,17
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,1
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,0-15, 0-3 Months,1
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,139
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,132
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64, 6-9 Months,89
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64, 9-12 Months,37
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,34
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,52
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+, 6-9 Months,27
2016-10-27,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+, 9-12 Months,10
2016-10-27,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,162
2016-10-27,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,70
2016-10-27,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Inpatient,Adult,65+, 0-3 Months,1
2016-10-27,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,61
2016-10-27,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,31
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,22
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,15
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,30
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,6
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,10
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,3
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,4
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,1
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,10
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,4
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64, 6-9 Months,3
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64, 9-12 Months,1
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,2
2016-10-27,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,65+, 3-6 Months,3
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 3-6 Months,1
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,275
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,266
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 6-9 Months,172
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 9-12 Months,15
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,48
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,43
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 6-9 Months,41
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 9-12 Months,4
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64, 3-6 Months,1
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64,12-15 Months,1
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,59
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,33
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 6-9 Months,31
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 9-12 Months,2
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,12-15 Months,1
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,9
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,14
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+, 6-9 Months,6
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+, 9-12 Months,1
2016-10-27,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64, 3-6 Months,1
2016-10-27,Saolta University Health Care Group,0500,Letterkenny General Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64, 3-6 Months,1
2016-10-27,Saolta University Health Care Group,0500,Letterkenny General Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,111
2016-10-27,Saolta University Health Care Group,0500,Letterkenny General Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,3
2016-10-27,Saolta University Health Care Group,0500,Letterkenny General Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,43
2016-10-27,Saolta University Health Care Group,0500,Letterkenny General Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,4
2016-10-27,Saolta University Health Care Group,0500,Letterkenny General Hospital,2600,General Surgery,Day Case,Child,0-15, 0-3 Months,1
2016-10-27,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,122
2016-10-27,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Adult,16-64, 3-6 Months,2
2016-10-27,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,45
2016-10-27,Saolta University Health Care Group,0500,Letterkenny General Hospital,5000,General Medicine,Day Case,Child,0-15, 0-3 Months,2
2016-10-27,Saolta University Health Care Group,0501,Sligo Regional Hospital,2600,General Surgery,Day Case,Adult,16-64, 0-3 Months,141
2016-10-27,Saolta University Health Care Group,0501,Sligo Regional Hospital,2600,General Surgery,Day Case,Adult,16-64, 3-6 Months,12
2016-10-27,Saolta University Health Care Group,0501,Sligo Regional Hospital,2600,General Surgery,Day Case,Adult,65+, 0-3 Months,85
2016-10-27,Saolta University Health Care Group,0501,Sligo Regional Hospital,2600,General Surgery,Day Case,Adult,65+, 3-6 Months,5
2016-10-27,Saolta University Health Care Group,0501,Sligo Regional Hospital,5000,General Medicine,Day Case,Adult,16-64, 0-3 Months,79
2016-10-27,Saolta University Health Care Group,0501,Sligo Regional Hospital,5000,General Medicine,Day Case,Adult,65+, 0-3 Months,34
2016-10-27,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 0-3 Months,322
2016-10-27,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 3-6 Months,178
2016-10-27,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 6-9 Months,177
2016-10-27,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 9-12 Months,81
2016-10-27,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,12-15 Months,25
2016-10-27,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,15-18 Months,15
2016-10-27,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,1
2016-10-27,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 0-3 Months,103
2016-10-27,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 3-6 Months,33
2016-10-27,Saolta University Health Care Group,0800,Galway University Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 6-9 Months,36
